Node_Id_1,Node_Id_2
14862017,61585767
14862017,97607130
14865059,14134942
14865059,14464369
14865059,14580768
14865059,14800583
14865059,14971414
14865059,20686269
14865059,2779821
14865059,643653
14865325,12331382
14865325,14134942
14865325,14464369
14865325,14800583
14865325,16024323
14865325,16353467
14865325,19407028
14865325,2779821
14865325,343167962
14865325,59253925
14865325,643653
14867025,5402612
14869913,31353077
14870168,14321959
14870627,44221895
14880494,14396204
14880494,17711319
148805085,143193892
14882389,19915325
14882389,209004862
14882389,22157661
14882389,76351820
14882900,48417988
14885927,6765892
14888217,110775353
14888217,14335028
14888217,14740219
14888217,15790000
14888217,16618135
14888217,16672738
14888217,18162990
14888217,21302364
14888217,44389584
14906265,14538254
14906265,3039101
14906265,9270192
14906448,14300469
14906448,212760779
14906448,95177505
149119936,22512172
149119936,8881
149119936,9692022
14922225,115430047
14922225,143661263
14922225,14464369
14922225,14983833
14922225,15739966
14922225,17092581
14922225,17552077
14922225,185037964
14922225,18776017
14922225,18963070
14922225,21056214
14922225,26281970
14922225,294048515
14922225,30536849
14922225,319036126
14922225,357750891
14922225,42361118
14922225,43170475
14922225,47161442
14922225,59977316
14922225,761128
14922225,78402214
14922225,7925002
14922225,79255570
14922645,11211372
14922645,14222927
14922645,14687523
14922645,17019535
14922645,8289742
14922645,8550312
14924876,16514761
14924876,191532441
14924876,20737911
14924876,245396123
14924876,376570418
14930460,170675435
14936142,49724623
149379911,16024323
14939023,19680233
14939023,643653
14939756,51071542
14945261,115485051
14945261,189161020
149461965,118135933
149461965,123649850
149461965,153275437
149461965,189256740
149461965,234018448
149461965,254123924
149461965,287359845
149461965,310639938
149461965,410238229
1495,19987315
14951250,3025261
14954720,15036378
14954720,15666380
14957252,115485051
14957252,14105255
14957252,14219488
14957252,14231571
14957252,14300469
14957252,14492118
14957252,14529979
14957252,1502501
14957252,15549168
14957252,19751385
14957252,23694473
14957252,271044958
14957252,2779821
14957252,31294472
14957252,3163591
14957252,410266350
14957252,43542038
14957252,53175839
14957252,6017542
14957252,641433
14957252,643653
14957252,7125712
14957252,789068
14957252,8113702
14957252,987681
14957902,503824920
14959843,133956377
14959843,18026346
14959843,20020647
14959843,61856458
14961052,16780392
14962080,2065521
14962080,6291872
149657313,105261118
149657313,121533789
149657313,125120339
149657313,132709317
149657313,134548250
149657313,139190711
149657313,150070308
149657313,155951259
149657313,34428380
149657313,43003845
149657313,76494006
149657313,79716398
149657313,8360682
149657313,96211699
149657313,97057975
149657313,98426460
149674174,30100474
14971414,14580768
14971414,14865059
14971414,15840317
14971414,15856974
14971414,22724182
14971414,2779821
14971414,376490638
14971414,4257571
14971414,4923341
14971414,643653
14973377,765
14973520,132805158
14973520,18731529
14973520,19328522
14973520,311227912
14973520,60733208
149743164,34428380
149743164,43003845
149743164,56860418
149743164,57490887
14981505,268531577
14981505,32385762
14981505,41169925
14981505,44451467
14981505,46466740
14983833,101633415
14983833,116807493
14983833,127973392
14983833,142356013
14983833,144723989
14983833,14922225
14983833,15217406
14983833,156125022
14983833,16687014
14983833,170675435
14983833,17552077
14983833,17632072
14983833,18963070
14983833,19413393
14983833,20152005
14983833,25473689
14983833,27641634
14983833,2771331
14983833,314801629
14983833,3359851
14983833,37243309
14983833,393242944
14983833,43366650
14983833,470927643
14983833,48621884
14983833,49785880
14983833,529041333
14983833,6080022
14983833,71862367
14983833,78402214
14983833,89595997
14983833,90995027
14983833,94202022
14986716,14430060
14989942,15779622
14989942,216065604
14993946,18035682
14993946,19388771
14993946,21867449
14993946,22249619
14993946,44962272
14993946,47359148
149957548,16854388
149957548,169108031
149957548,241957644
14996566,122439303
14996566,235246701
14996566,242074614
14996566,24353066
14996566,273316919
14996566,43366650
149972576,117586237
14999344,18943764
14999344,22269151
14999344,26368049
14999344,28297041
15000527,11211372
15000527,11667452
15000527,1175221
15000527,15101375
15000527,21909890
15000527,2384071
150070308,119174881
150070308,121533789
150070308,125120339
150070308,132709317
150070308,134548250
150070308,134970740
150070308,139190711
150070308,149657313
150070308,155951259
150070308,16468704
150070308,174639962
150070308,186295073
150070308,187773078
150070308,192692732
150070308,197504076
150070308,207198670
150070308,212247905
150070308,220729949
150070308,221123246
150070308,221731648
150070308,221829166
150070308,222167136
150070308,225160584
150070308,226198419
150070308,229270908
150070308,236143101
150070308,236902298
150070308,238201669
150070308,239096839
150070308,250677192
150070308,281674948
150070308,299279865
150070308,34428380
150070308,363681923
150070308,43003845
150070308,56860418
150070308,76494006
150070308,94083233
150070308,98426460
150117224,15962388
150117224,411075988
150117224,59912266
1502111,17851599
1502111,41713
15022241,14396204
15022633,15808765
15022633,17220934
15022633,19553409
15023529,754556
1502501,14219488
1502501,14492118
1502501,641433
1502501,789068
15028114,19468853
15028114,45826046
15028114,54555320
15036232,112909007
15036232,148388027
15036232,18033310
15036232,27728657
15036232,51237260
15036378,14954720
150402542,112132388
150402542,1502111
150402542,156411211
150402542,16435969
150402542,168981281
150402542,172712700
150402542,172887151
150402542,185694416
150402542,197803623
150402542,20747741
150402542,23023236
150402542,270492635
150402542,303840223
150402542,3359851
150402542,336116660
150402542,34668551
150402542,34805698
150402542,36922031
150402542,38182445
150402542,70951768
150402542,7385462
150402542,74278144
150402542,81605681
150402542,93894157
150402542,95871892
15042734,16250705
15042734,16316380
15042734,16724370
15042734,26257914
15042734,26860237
15045318,118369820
15045318,14268164
15045318,16279527
15045318,22733967
15045318,24980246
15045318,5378272
150493507,85822297
150545199,25473689
150545199,41183891
15055256,20540661
15055256,356300701
15055256,388521369
15062340,777925
15066271,1242511
15066271,17177001
15066271,2317861
15068924,14740219
15070712,14784831
15070712,24078941
150732943,11211372
150732943,13691782
15078266,14538254
15080902,14464369
15080902,15933993
15087011,1000591
15087011,10115402
15087011,14251443
15087011,14834340
15087011,15329102
15087011,15865878
15087011,16129920
15087011,18823915
15087011,336116660
15087011,37570179
15087011,5392522
15087011,856101
15091978,102168331
15091978,106895787
15091978,10894562
15091978,138530516
15091978,16221835
15091978,16926637
15091978,19780355
15091978,20179628
15091978,208120290
15091978,29517113
15091978,32840323
15091978,34363772
15091978,46195607
15091978,70775228
15091978,82463334
150956425,122152316
150956425,52335082
15101375,1175221
15101375,19268295
15101375,2384071
151060603,113763153
151060603,122155114
151060603,14229096
151060603,147583730
151060603,17346342
151060603,245141097
151060603,25473689
151060603,277880296
151060603,288118470
15111389,15453752
15111389,15652377
15111389,15666380
15111389,16941646
15111389,31353077
15111389,38259087
15111389,9026642
151129779,135039839
151129779,139188510
151129779,172887151
151129779,177345928
151129779,226009011
151129779,229333456
151129779,26136956
151129779,28265228
151129779,533486574
151129779,89014429
15115549,7483632
15117711,14165865
15117711,15433693
15117711,17220934
15117711,18105767
15117984,11161852
15117984,11211372
15117984,13691782
15117984,14710129
15117984,17019535
15117984,8295072
15119140,15321447
15119140,16833812
15119140,17982105
15119140,180294522
15119140,22434924
15119140,26309067
15119140,61592079
15120110,1317661
15120110,13693032
15120110,14834340
15120110,15865878
15120110,18655567
15120110,21576334
15120110,233364902
15120110,49164309
15127739,41713
15127739,5612432
15127739,80846545
15127990,12436442
15127990,16275037
15127990,48713560
15127990,852251
151306416,18281536
151306416,231132749
151306416,240377620
151306416,33464639
151306416,353780675
151306416,42856821
151306416,57705821
151306416,64298571
151306416,82521206
15134057,128246454
15134057,129339102
15134057,14808009
15134057,16371668
15134057,16696163
15134057,180426950
15134057,21150703
15134057,22709659
15134057,251797393
15134057,325203020
15134057,34527622
15134057,59885383
15134057,88353395
15137511,14464369
15137511,19328522
15137511,28678443
15137511,311227912
15140524,26281970
15140524,31353077
15140524,52308184
15140524,59414975
15140524,91279573
15146558,31353077
15146558,374660408
151489277,40519997
15154811,20155760
15158976,129339102
15158976,19316845
15158976,21150703
15158976,22709659
15158976,263106331
15158976,31388042
15158976,41811371
151594887,22411267
15162136,16129920
15162829,21416276
15162829,214413815
15165865,115485051
15165865,15465147
15165865,15666380
15165865,16024323
15165865,20487008
15165865,232923829
15165865,2779821
15165865,41073372
15165865,643653
15165865,784304
151690978,213883528
151690978,21957583
151690978,37784171
15169845,3007041
15169845,773003
151711230,122439303
151711230,127973392
151711230,18776017
151711230,19849160
151711230,200212364
151711230,203261300
151711230,28719244
151711230,367443729
151711230,43366650
151753441,18655567
151753441,21576334
15176366,108704423
15176366,109594284
15176366,13282032
15176366,13504092
15176366,19238557
15176366,21220972
15176366,29756727
15176366,75783213
15178133,10068722
15178133,13027572
15178133,14303355
15178133,14652452
15178133,16497976
15178133,16906892
15178133,17453598
15178133,7780852
15180686,124444856
15180686,13691782
15180686,16475403
15180686,16890327
15180686,177161911
15180686,23177321
15180686,29912873
15180686,3779381
15180686,38245723
15180686,70101640
15180686,8295072
151831643,16771854
151831643,19180118
151831643,20531146
151831643,20777337
151831643,47897905
15185921,12415722
15185921,18194898
15185921,18736652
15186688,177345928
15186688,19349053
15186688,34428380
15186688,376276256
15186688,43003845
151911163,37442875
152036250,36951467
152054672,121825928
152054672,15702621
152054672,185699666
152054672,214201922
152054672,216755058
152054672,22784458
152054672,2557521
152054672,34739121
152054672,72245548
152081953,11698162
15209941,13131222
15209941,13443352
15209941,15398331
15209941,15640533
15209941,17637428
15209941,17638336
15209941,17639424
15209941,19208992
15209941,31353077
15209941,7805942
15209941,8170612
15209941,8173002
15211831,115485051
15216542,16176838
15216542,19675049
15216860,121825928
15216860,141021153
15216860,15665482
15216860,172145824
15216860,185699666
15216860,18776017
15216860,214201922
15216860,22784458
15216860,26621991
15216860,277880296
15216860,34739121
15216860,97319539
15216958,147598012
15216958,150202542
15216958,46529525
15216958,63623390
15216958,65548148
15216958,70190566
15217406,101435350
15217406,113497402
15217406,12861412
15217406,130249527
15217406,14738260
15217406,14983833
15217406,16069548
15217406,17037417
15217406,17870415
15217406,19089252
15217406,206822528
15217406,43205927
15217406,479816150
15217406,68732646
1521851,312658014
1521851,31353077
1521851,318577475
1521851,399680056
1521851,542658826
15220768,66263785
15225127,10810102
15225127,33235951
15225127,38270929
15225127,66976790
152256178,307136018
15231995,15119140
15231995,17195538
15249171,107575731
15249171,16069548
15249171,16243471
15249171,17870415
15249171,18229878
15249171,18963070
15249171,19703935
15249171,21157724
15249171,2898611
15249171,34705238
15249171,78449827
15249171,9026642
15249171,9406452
15250756,17620488
15254650,14773506
15257384,23868599
152580711,17346178
15269055,14789070
15269055,26281970
15272784,1223101
15272784,1270041
15273890,31353077
15280208,14389031
15280208,15680097
15280208,15782804
15285444,16792453
15285444,391891226
152866991,135187648
15289170,21576334
15289800,14430060
15290899,14166219
15290899,14464369
15290899,24795863
15290899,33669807
15290899,347541167
15290899,348115454
15290899,401350043
15290899,42897096
15290899,50740020
15294692,113497402
15299983,20414217
15299983,25329155
15299983,37360915
15299983,88706045
15302021,129008851
15302021,14377838
15302021,14521617
15302021,3829151
15302021,5704082
15302021,7093352
15302021,94881967
153133767,3779381
153133767,44874400
153133767,64838619
15314652,18301729
15314652,2779821
15314652,643653
153181186,16906137
153181186,18234247
153181186,21792170
153181186,24793429
153181186,30090568
153181186,41825972
153181186,4230121
153181186,56493501
153181186,91637390
15319993,14882389
15319993,19550535
15319993,19662799
15319993,242222569
15319993,25388164
15319993,308795969
15319993,353780675
15319993,35473416
15319993,4257571
15319993,46553113
15319993,52832085
15321447,15119140
15321447,18866722
15321447,19816859
15321447,22520465
15321447,26309067
15321447,29982501
15321447,31353077
15321447,61592079
15321506,101008987
15321506,115485051
15321506,19923144
15321506,214680621
15321506,217160945
15321506,23778898
15321506,50323173
15321506,73496189
15322256,14376953
15322256,1774501
15322256,21903
15322256,4411201
15324310,16069548
15324310,16883084
15324310,31353077
153275437,118135933
153275437,149461965
153275437,187773078
153275437,234018448
153275437,254123924
153275437,310639938
153275437,312303281
153275437,319367761
153275437,383797731
153275437,384452872
153275437,417054878
15327996,10894562
15329102,15087011
15329102,16129920
15329102,18776942
15329102,233364902
15329102,23484510
15329102,235592999
15331825,15986114
15331825,21355321
15335123,31202965
15335123,49164309
15335809,128246454
15335809,129339102
15335809,14808009
15335809,15134057
15335809,15158976
15335809,16371668
15335809,16696163
15335809,180426950
15335809,18555244
15335809,19794121
15335809,19933527
15335809,21150703
15335809,22709659
15335809,251797393
15335809,259834925
15335809,263106331
15335809,2777531
15335809,299738354
15335809,324986860
15335809,325203020
15335809,34527622
15335809,413888336
15335809,41811371
15335809,43221201
15335809,59885383
15335809,63644709
15335809,734493
15335809,88353395
15335809,89488035
15340619,17041577
153406892,139013816
153406892,14625534
153406892,15494342
153406892,20088290
153406892,22784458
153406892,325106566
153406892,73405056
153406892,79051374
153406892,87277326
15342208,125879595
15342811,101435350
15342811,133668959
15342811,14148601
15342811,14751235
15342811,161098135
15342811,16852229
15342811,19705407
15342811,20747741
15342811,250757124
15342811,26281970
15342811,31353077
15342811,322808060
15342811,81672604
153457964,13007812
153457964,22643137
153457964,26985020
153457964,31353077
153457964,34747631
153459499,109303622
15346786,21148293
15346786,22027186
15346786,85822297
153487290,43003845
153487290,64437163
15358891,24980246
153610726,167623926
15363133,16031536
15363133,16771854
15363133,17506082
15363133,20777337
15363133,66244710
15383636,16532371
15383636,17968886
15383636,18197944
15383636,18637695
15383636,45872965
153852656,121825928
153852656,24221229
153852656,360468443
15390684,14306568
15398331,15209941
15398331,19208992
15398331,31353077
15398331,7805942
15398331,8170612
15399070,19915325
15399070,45487007
15399070,58654412
15399070,7344392
15402475,12963432
15402475,14312099
15402475,14608922
15402475,15385610
15402475,391891226
15402475,5518952
15402847,81409072
15411800,19011374
15416955,25233746
15416955,273201528
15417495,44496963
15418248,14193189
15418248,17453598
15419017,115485051
15419017,14377838
15419017,14521617
15419017,15760355
15419017,16941646
15419017,3829151
15419017,8596922
15421224,14327450
15421224,257326698
154263215,197504076
154263215,34428380
154263215,43003845
15426856,27951956
15426856,65681358
15433693,14165865
15433693,33705467
15434930,59147433
15446372,1074431
15446537,19499628
15446537,34149331
15446537,97478296
15447115,34428380
15447115,43003845
15451233,14131500
15451233,16168459
15451233,18166178
15451233,25473689
15451233,29110975
15451233,41183891
15451233,70183594
15451233,91596150
15453752,15111389
15453752,15465147
15453752,24980246
15453752,31353077
15453752,94261822
15455240,115485051
15455240,14312099
15455240,14608922
15455240,14639629
15455240,15385610
15455240,15402475
15455240,162998586
15455240,5518952
15455240,6017542
15455240,8082772
15455240,814306
15455666,19942371
15456235,17551980
15456235,34926814
15458602,115485051
15458602,7617502
154592951,115485051
154592951,149674174
154592951,168769498
154592951,30100474
154593888,163683013
154593888,18657460
154593888,22089103
154593888,65444102
154593888,82664565
15460048,39585367
15463610,17220934
15463610,17862883
15463610,18164420
15463610,18736652
15463610,24005962
15463610,24919888
15468275,33689637
15468275,44389584
154696132,112344837
15470403,36782022
15470977,15841722
15470977,280650037
15470977,7888452
154728352,26281970
154728352,3359851
154728352,43170475
154728352,59414975
15474416,16129920
15477919,14344319
15479902,14226625
15479902,7599192
15486333,19413393
15487326,28452658
15487708,115485051
15487708,121825928
15487708,216755058
15488968,115485051
15488968,12970892
15488968,142356013
15488968,14498622
15488968,14609321
15488968,14692604
15488968,15666380
15488968,16514761
15488968,187607140
15488968,21625307
15488968,22643137
15488968,31353077
15488968,3359851
15488968,4398351
15488968,6608332
15492359,115485051
15492359,14710129
15492359,17220934
15492359,36843988
15494342,14141666
15494342,14173608
15494342,14464369
15494342,17037417
15494342,19049747
15494342,20436922
15494342,25904310
15494342,3359851
15494342,37170886
15494342,42938024
15494342,43170475
15494342,618593
15494342,6206612
15494342,6608332
15494342,68732646
15494342,7410792
15494342,8759332
15499649,58717739
15499649,70669975
15502904,14857437
15502904,43170475
15502904,89593035
15515169,118756393
15515169,14669951
15515169,15976697
15515169,15985455
15515169,17872744
15515169,18791763
15515169,19553409
15515169,22055109
15515169,25589776
15515169,66369181
15518530,18913179
15518530,19550535
15518530,41349418
15528275,19388771
15528275,21867449
15528275,43859554
15528275,44962272
15528275,47359148
15529055,14464369
15532316,16129920
15532316,34747631
15532316,8358972
15533709,1000591
15533709,14251443
15533709,14329770
15533709,14834340
15533709,2384071
15533709,37570179
15533709,852251
15533709,8962882
155383251,61302678
15539347,16239185
15539347,17980497
15539347,18638460
15539347,20597896
15539347,23404483
15539347,30520303
15539347,46582537
15539347,58442136
15539347,91279682
15548933,3829151
15549168,2779821
15549496,15494342
15549496,43170475
15549496,88001676
155587816,34428380
155587816,43003845
15576237,115485051
15576237,15666380
15576272,21985481
15576272,24050231
15576272,7042812
15577562,18050996
15577562,21576334
1557761,3829151
1557761,643443
1557761,7093352
1557761,95962934
155783936,236548318
155783936,242581035
155783936,268148190
155783936,33724407
155783936,95584250
15578992,115485051
15578992,14464369
15578992,14922225
15578992,15488968
15578992,16792453
15578992,18776017
15578992,22027186
15578992,23010550
15578992,26281970
15578992,31353077
15578992,3359851
15578992,43170475
15582699,10810102
15582699,17220934
15582699,19562228
15582699,3829151
155844378,12970892
155844378,258217323
155844378,35473416
155844378,45371275
155844378,6773622
155844378,83955385
15584619,115485051
15584619,14110844
15584619,15962096
15584619,17261635
15584619,19873504
15584619,19942178
15584619,20027082
15584619,23559586
15584619,44615250
15584619,63026295
15584619,6815302
15584619,9389812
15591032,138859804
15591032,14464369
15591032,14609321
15591032,14692604
15591032,15518530
15591032,15638249
15591032,16514761
15591032,19550535
15591032,20737911
15591032,2589521
15591032,31353077
15591032,3359851
15591032,3496641
15591032,43170475
15591032,6206612
15591032,6608332
155934079,26281970
15594986,16275037
155951259,115976325
155951259,125120339
155951259,134548250
155951259,139190711
155951259,140533066
155951259,149657313
155951259,150070308
155951259,16468704
155951259,187773078
155951259,202387543
155951259,21295636
155951259,221829166
155951259,239823816
155951259,27760317
155951259,34428380
155951259,43003845
155951259,62557485
155951259,73431794
155951259,78773245
155951259,98426460
15596487,15768061
155998369,15724110
155998369,164731122
156004026,117177384
15606470,3829151
15606470,5704082
15606470,767396
156069753,214680621
156125022,116807493
156125022,14983833
156125022,18776017
156125022,225576909
156125022,25473689
156125022,26281970
156125022,293284363
156125022,306445007
156125022,307830733
156125022,33164510
156125022,3359851
156125022,348587315
156125022,48621884
156132825,18131961
156132825,2557521
156132825,39288259
156132825,40519997
156223392,19358562
156223392,25017210
156223392,30734523
156279258,124528830
156279258,164372202
156279258,16807528
156279258,19358562
156279258,196327549
156279258,221829166
156279258,327102622
156279258,34428380
156279258,43003845
156279258,440963134
156279258,546014444
156279258,56860418
156279258,57490887
15634938,115485051
15638249,109508028
15638249,115485051
15638249,143680246
15638249,14669534
15638249,14692604
15638249,14740219
15638249,15518530
15638249,15591032
15638249,15725723
15638249,17124747
15638249,17530721
15638249,18913179
15638249,19000474
15638249,19208597
15638249,19550535
15638249,31353077
15638249,3775301
15638249,41349418
15638249,46553113
15638249,52832085
15638249,53789489
15638249,6608332
15638249,691633
15638249,8539632
15638615,115485051
15638615,31353077
15639138,115485051
15639138,22027186
15639138,32813335
15639334,652193
15640533,8173002
15640990,115485051
156411211,115485051
156411211,19208457
15643073,12158
15643073,13811562
15643073,14334873
15643073,19661706
15643730,163528238
15643730,18879571
15647595,43024351
15647595,58545637
15647595,89503894
15649735,10295842
15649735,14237099
15649735,14537182
15649735,18593319
15649735,2384071
15649735,80703
15652377,13007812
15652377,22643137
15652377,31353077
15652889,16329428
15655027,126146818
15655027,16414022
15655027,46114108
15656040,15810356
15656040,16644152
15656040,16715140
15656040,20487008
15657628,18305153
15657628,97723803
15658980,115485051
15658980,2317861
15658980,2384071
15658980,275686563
15658980,3829151
15665482,115485051
15665482,121825928
15665482,15702621
15665482,22784458
15665482,2557521
15665482,30236466
15665482,34739121
15665625,14416109
15665625,16405372
156657374,1133971
156657374,187818539
156657374,372316916
15666138,106823281
15666138,135039839
15666138,163584436
15666138,172887151
15666138,23089228
15666138,232933179
15666138,37591459
15666138,38973010
15666138,89014429
15666380,10481072
15666380,107570509
15666380,10810102
15666380,115485051
15666380,12331382
15666380,135281645
15666380,14111650
15666380,15111389
15666380,16038438
15666380,16275037
15666380,17452154
15666380,19600747
15666380,21056214
15666380,21131816
15666380,22027186
15666380,31353077
15666380,34747631
15666380,41073372
15666380,61966978
15666380,7076492
15666408,14244383
15666408,18897815
15668559,10350412
15678385,122216533
15678385,171657474
15678385,19081001
15678385,38478823
15680097,14234493
15680097,14389031
15680097,14707086
15680097,15280208
15680097,15576272
15680097,16097061
15680097,17827085
15680097,26174692
15680097,2660761
15680097,754556
15680097,767396
15680097,783705
156831916,123044076
156831916,185902260
156831916,272496022
156831916,300787407
156831916,45742889
156831916,482591312
15683688,115485051
15690249,121468302
15690249,17220817
15690249,2788841
15690249,86847574
15697145,115485051
15697145,18963070
156993129,110582871
156993129,269805726
15702621,115485051
15702621,121825928
15702621,152054672
15702621,15665482
15702621,178920534
15702621,185699666
15702621,18776017
15702621,22784458
15702621,24221229
15702621,25473689
15702621,2557521
15702621,277880296
15702621,28960709
15702621,34739121
15702621,55315205
15702621,72245548
157064188,14416109
157064188,16405372
157064188,19918047
157064188,29447358
157064188,38500966
157064188,41967463
157064188,57033388
157064188,59238436
157064188,67727882
15716046,132805158
15716046,138161660
15716046,14165096
15716046,14306568
15716046,15895373
15716046,16024323
15716046,16545051
15716046,16644152
15716046,16715140
15716046,17124036
15716046,31353077
15716046,320037355
15719304,14323373
15719304,44638576
15719304,5402612
15724110,155998369
15724110,15851057
15724110,163878738
15724110,164731122
15724110,261331299
15724110,65454772
15724110,81672604
157247429,126042901
157247429,15342811
157247429,275623719
157247429,345533279
15725074,21316821
15725074,21922584
15725723,143680246
15725723,15638249
157391282,483361561
15739966,14922225
15739966,16540939
15739966,25047068
15739966,3359851
15739966,34805698
15740958,10037962
15740958,14404685
15740958,15784621
15740958,21416276
15740958,65433996
15743622,15528275
15743622,19388771
15743622,43859554
15743622,97933969
157480188,197504076
157480188,34428380
157480188,43003845
157573449,15871190
157573449,172814159
157573449,57321825
157573449,91279573
157640113,134735765
157640113,143193892
157640113,18611950
15768061,15596487
15768061,33116398
15769327,12343392
15769327,18919273
15769327,23690344
15769327,24843679
15769327,25180234
15769327,45297071
15769327,59579725
15769327,7144882
15769327,89503894
157767948,31353077
157767948,31531849
15777123,10336822
15777123,10545
15777123,109023
15777123,11250
15777123,13567
15777123,14334873
15777123,14601788
15777123,25993
15777123,7552082
15777123,7772042
15779622,14989942
15780876,14464369
1578141,1717291
15782804,15280208
15782804,17827085
15782804,2660761
15782804,287855607
15782804,71593271
15784621,16195047
15784621,3829151
15784621,7093352
15786502,167254453
15786502,62050341
15788183,191092753
15788183,50144698
15790000,110775353
15790000,14888217
15790000,16540279
15790000,16618135
15790000,16672738
15790000,44389584
15798091,18856867
15798091,338335964
15798091,72515134
15801295,16273885
15808765,15515169
15808765,15976697
15808765,17220934
15808765,25589776
15808765,84129740
15810356,15656040
15810356,16644152
15810356,20398474
15810356,38748784
15811181,16680078
15811181,66263785
15811181,82455213
15813899,115485051
1581511,6370862
15818706,52867924
15820664,17336417
15820664,19562228
15820664,19982092
15820664,21089219
15820664,44874400
15820664,5402612
15823784,1242511
15823784,14134204
15823784,3496641
15823784,3829151
15823784,652193
15826343,3359851
15828148,10107362
15828148,16069548
15828148,17870415
15828148,9026642
15829688,105250713
15829688,14740219
15829688,41713
15829688,4230121
15829688,80846545
15829688,842291
158314798,105119490
158314798,19562228
158314798,209708391
15838770,35992925
15839249,115485051
15839517,43024351
15839551,101008987
15839551,113576014
15839551,14173608
15839551,22027186
15839551,22363892
15839551,243284052
15839551,3359851
15839551,6608332
15840317,14300469
15840317,14971414
15840317,15856974
15840317,17639424
15840317,20686269
15840317,22724182
15840317,4923341
15840317,643653
15841275,115485051
15841275,734493
15841275,8274792
15841722,15470977
15841722,6932712
15841722,7888452
15847812,109233627
15847812,14075195
15847812,14513917
15847812,15502904
15847812,18961181
15847812,19876108
15847812,43170475
15851057,261331299
15851057,65454772
15851640,15003820
15851640,27011247
158535994,34428380
158535994,43003845
158604849,112911033
158604849,124524869
158604849,180703296
158604849,222476942
158604849,3359851
158604849,47161442
158604849,475855047
158604849,506460125
158604849,81678820
158604849,92603991
15861559,115236840
15861559,12820
15861559,14250702
15861559,158849832
15861559,16287561
15861559,18021105
15861559,18630326
15861559,18729020
15861559,19525652
15861559,37170886
15861559,51560113
15861559,58760292
15861559,6604002
15861559,7065942
15861559,82243
158636490,114607562
158636490,120080638
158636490,181047606
158636490,24793429
158636490,261730700
15865172,14538254
15865172,16038438
15865172,163556820
15865172,164569984
15865172,307044653
15865172,358553967
15865172,369586333
15865172,391891226
15865172,62050341
15865511,3025261
15865878,1175221
15865878,1317661
15865878,14251443
15865878,14834340
15865878,15087011
15865878,16076032
15865878,16296057
15865878,20749410
15865878,2384071
15865878,37570179
15865878,422
15865878,82243
15865878,86390214
1586871,1801791
15869593,15249171
15869593,16050347
15869593,16243471
15869593,6017542
15869593,61592079
15869593,89503894
15871815,16672159
15871815,169632624
15871815,244404296
15871815,32135704
15871815,360099026
15871815,364367445
15871815,59471027
15871815,69799377
15871815,74778498
15871815,94141566
15874998,10305212
15874998,105250713
15874998,112758378
15874998,14179822
15874998,14195963
15874998,14282153
15874998,14287702
15874998,17542355
15874998,18234247
15874998,19242665
15874998,21792170
15874998,27123985
15874998,56493501
15874998,80846545
15874998,91637390
15874998,97311396
15874998,9930742
158754689,114567206
158754689,127809307
158754689,15028114
158754689,22931151
158754689,45826046
158754689,82432696
15876654,12729412
15876654,227024319
15876654,9270192
15881026,18729020
15881026,2779821
158821955,81704742
15883192,3823591
15883192,643653
15883192,7483632
15883845,10659812
15883845,6425412
15883845,7140572
15884617,30031116
158849832,14250702
158849832,15861559
158849832,37170886
158849832,379093771
15889727,3359851
15889727,34805698
15889727,97551846
158947972,27751751
15895373,132805158
15895373,18729020
15895373,2779821
15895373,59253925
15896625,11856892
15896625,14669951
15896625,16129920
15896625,18776942
15896625,5392522
15901309,16267101
15906661,34526042
15909012,19982092
15919988,13691782
15919988,14710129
15919988,16311693
15919988,17019535
15919988,18432349
15919988,19469924
15919988,21504589
15919988,34497810
15919988,6202002
15919988,7054612
15919988,9877032
15921060,16551172
15921060,18842256
15921060,69427169
15921060,77126235
15922386,796155
1592301,23394049
15923800,105358412
15923800,29502913
15923800,6978642
15923800,86852851
15926905,115485051
15929318,122582802
15929318,131579764
15929318,15666380
15929318,16574709
15929318,17552077
15929318,18837487
15929318,22183155
15929318,28902735
15929318,31353077
159301459,1175221
159301459,14503316
159301459,19268295
159301459,21778016
159301459,2384071
159323374,14124059
15933993,14300469
15933993,14464369
15933993,14865059
15933993,15080902
15933993,18327992
15933993,22027186
15933993,2779821
15933993,52295753
15940558,16926637
15940558,25726636
15940558,271113097
15940558,53079577
15940971,13171472
15940971,14206128
15940971,14226581
15940971,3025261
15940971,3748711
15940971,7837182
15940971,798200
15942500,10810102
15942500,27109115
15962096,19562228
15962096,5392522
15962388,150117224
15962388,168133416
15962388,17631225
15962388,17878322
15962388,18783665
15962388,18816465
15962388,192473102
15962388,19319198
15962388,20861428
15962388,21255194
15962388,27430995
15962388,354724970
15962388,411075988
15962388,59912266
15962388,62916636
15962553,15851057
15962697,13446242
15962697,41722058
15970247,14464369
15970247,353780675
15972617,101008987
15972617,115485051
15972617,19562228
15972617,58545637
15976697,118756393
15976697,14669951
15976697,15515169
15976697,15808765
15976697,15985455
15976697,16073043
15976697,17220934
15976697,17872744
15976697,18791763
15976697,18805644
15976697,19553409
15976697,216881337
15976697,22055109
15976697,22055226
15976697,27234253
15976697,28614262
15976697,342887079
15976697,469194846
15976697,5402612
15976697,56443453
15976697,65691824
15976697,84129740
15976697,87103895
15977848,124524869
15977848,13446242
15977848,14726555
15977848,15962697
15977848,16077725
15977848,19413393
15977848,222476942
15977848,41722058
